SecurityId,Price,AsOfDate
AMZN,737.00,05/18/2023 19:12:04
AMZN,567.80,01/27/2021 01:04:48
MSFT,506.90,08/30/2022 06:05:58
MSFT,714.88,06/01/2021 01:47:37
AAPL,297.18,11/24/2022 16:43:13
AAPL,264.27,10/04/2020 10:56:49
AAPL,296.98,10/03/2022 15:41:54
AAPL,118.56,07/16/2023 06:03:35
FB,620.33,02/04/2023 00:59:12
GOOGL,467.98,06/25/2022 20:01:09
GOOGL,539.36,09/26/2022 11:57:17
FB,960.00,07/31/2021 06:40:25
AMZN,510.13,01/26/2022 09:11:24
AAPL,794.16,08/08/2023 07:06:33
MSFT,622.42,05/15/2022 04:27:41
FB,242.45,06/01/2022 05:13:43
MSFT,853.10,10/10/2021 11:45:40
AMZN,256.65,07/10/2022 05:52:36
GOOGL,77.21,10/17/2020 03:05:42
FB,690.15,02/13/2023 09:04:50
FB,473.47,11/10/2022 07:15:59
AMZN,919.26,03/09/2022 01:02:08
FB,852.57,07/30/2023 15:10:26
MSFT,905.78,09/23/2022 03:56:08
GOOGL,273.58,07/30/2022 23:05:03
FB,178.41,05/25/2022 19:34:47
MSFT,948.39,11/17/2022 00:07:07
MSFT,136.19,08/06/2022 18:59:34
GOOGL,872.21,01/14/2021 05:52:17
GOOGL,851.82,10/23/2021 08:43:01
MSFT,208.00,09/02/2022 16:02:33
GOOGL,12.16,10/13/2020 23:42:50
MSFT,860.80,01/21/2022 04:16:47
AAPL,484.20,12/18/2020 23:59:55
AAPL,624.88,03/09/2022 01:01:26
FB,421.59,08/01/2023 17:40:06
AAPL,46.65,09/29/2022 04:18:42
GOOGL,730.44,08/08/2022 23:30:36
FB,815.50,02/03/2021 08:34:24
GOOGL,147.39,02/27/2022 10:21:31
MSFT,961.11,09/17/2022 11:27:56
AAPL,879.65,08/07/2021 01:22:33
AMZN,224.29,09/09/2021 19:01:59
GOOGL,735.29,02/06/2023 10:47:33
AAPL,227.39,03/03/2023 08:42:47
FB,373.72,02/25/2021 00:26:11
AAPL,537.41,12/29/2021 23:58:39
FB,562.24,10/28/2020 23:56:21
MSFT,110.60,10/21/2022 04:20:00
MSFT,330.59,02/08/2023 06:47:23
AAPL,503.14,04/05/2021 06:24:45
AAPL,960.95,01/14/2021 03:44:20
MSFT,11.00,06/01/2021 03:48:12
FB,892.36,08/29/2023 04:57:48
MSFT,65.92,10/03/2020 11:16:27
MSFT,570.96,11/30/2022 01:54:35
AMZN,751.48,04/18/2023 00:18:37
FB,203.42,09/27/2020 22:02:51
MSFT,496.57,07/07/2023 03:22:42
MSFT,103.61,10/27/2020 15:01:06
FB,635.24,01/17/2021 05:05:28
GOOGL,409.90,04/14/2023 20:02:09
FB,398.07,06/06/2021 01:14:25
FB,89.16,02/24/2021 19:26:05
MSFT,546.19,08/20/2021 07:39:34
AMZN,431.68,01/22/2022 13:39:23
MSFT,717.83,11/09/2021 05:23:23
AMZN,242.69,04/01/2021 15:33:01
MSFT,683.13,04/30/2023 13:55:11
FB,270.72,03/06/2023 12:37:49
AAPL,360.07,07/25/2023 18:47:14
AAPL,562.27,10/05/2020 13:18:16
MSFT,923.03,12/12/2022 20:06:24
FB,693.61,02/04/2021 16:53:17
AMZN,584.84,11/20/2021 14:50:47
AMZN,242.29,09/25/2022 23:30:04
AMZN,20.94,05/05/2021 02:36:26
AAPL,199.94,08/26/2022 08:13:15
AAPL,334.42,11/14/2020 20:00:14
FB,173.68,04/25/2023 00:19:13
AAPL,761.80,10/23/2022 14:25:08
GOOGL,912.06,12/02/2022 06:52:19
AAPL,70.42,06/30/2021 23:03:30
MSFT,26.26,12/11/2021 08:42:51
AAPL,944.11,12/15/2020 15:23:32
MSFT,626.52,11/25/2021 21:14:43
GOOGL,810.81,09/28/2021 01:17:12
FB,337.37,11/02/2020 08:04:26
AAPL,977.32,12/06/2021 15:27:32
AMZN,404.93,11/23/2021 22:56:43
GOOGL,143.24,11/29/2020 21:39:01
FB,366.90,04/03/2023 06:33:34
GOOGL,904.02,01/13/2022 18:00:12
MSFT,304.72,06/20/2023 00:19:41
GOOGL,400.13,03/09/2021 15:49:21
GOOGL,715.16,07/16/2021 01:36:13
FB,183.51,02/13/2022 02:38:23
AAPL,575.86,01/02/2023 15:49:53
AAPL,780.20,02/01/2022 14:30:18
FB,651.46,02/04/2021 05:00:09
GOOGL,684.27,06/05/2022 22:01:29
GOOGL,65.08,12/12/2020 03:01:05
GOOGL,545.40,01/03/2022 23:43:21
AMZN,957.72,07/17/2023 05:11:49
AAPL,502.72,09/19/2020 04:20:16
MSFT,349.90,01/15/2022 02:42:59
MSFT,366.63,07/21/2023 07:28:05
GOOGL,794.90,05/18/2023 18:53:07
AMZN,388.74,09/21/2020 12:27:10
MSFT,422.26,10/04/2022 13:54:06
FB,540.17,06/15/2022 04:29:45
AMZN,449.72,01/26/2023 11:39:39
GOOGL,715.10,10/17/2020 05:19:41
MSFT,532.83,10/15/2021 21:34:34
AAPL,483.08,05/25/2023 06:53:10
MSFT,537.69,07/17/2021 05:26:50
AAPL,791.96,12/18/2020 00:45:38
FB,81.75,08/08/2021 14:36:37
AAPL,860.73,03/04/2021 13:19:43
FB,411.48,07/04/2023 05:46:27
FB,300.61,01/02/2022 04:21:44
AMZN,28.75,07/15/2022 02:59:58
FB,654.68,07/02/2023 20:56:41
GOOGL,228.69,03/11/2023 06:58:19
GOOGL,496.56,10/18/2020 01:01:31
GOOGL,84.16,06/10/2021 20:50:07
GOOGL,828.73,10/16/2022 20:41:27
AAPL,817.01,10/07/2021 22:56:47
FB,270.74,02/12/2021 10:02:10
AAPL,563.43,06/05/2021 07:58:57
AMZN,219.07,02/28/2023 08:23:41
AAPL,695.13,09/04/2021 11:57:36
AAPL,65.69,11/23/2021 06:52:43
GOOGL,460.94,10/30/2020 15:12:58
FB,86.74,07/11/2021 15:56:48
GOOGL,837.35,05/16/2023 09:06:24
GOOGL,473.59,02/06/2021 13:11:06
GOOGL,517.67,12/01/2020 15:47:40
AAPL,81.98,08/23/2021 19:23:17
GOOGL,322.02,06/25/2023 03:10:44
MSFT,445.42,10/05/2022 13:26:18
FB,597.55,09/03/2021 20:22:27
GOOGL,792.97,02/16/2021 12:30:37
AAPL,228.93,08/01/2023 10:19:33
AAPL,474.35,08/22/2023 18:22:36
MSFT,203.38,06/27/2021 23:59:04
MSFT,643.37,03/17/2023 22:50:22
FB,503.72,12/17/2021 20:16:47
AAPL,665.46,05/18/2022 00:23:00
MSFT,406.51,12/18/2022 00:27:36
GOOGL,418.83,04/02/2021 04:25:43
MSFT,404.53,08/03/2022 19:25:19
MSFT,596.58,08/20/2023 23:06:53
AAPL,677.85,02/24/2022 09:00:05
AAPL,928.20,07/12/2023 22:35:41
FB,219.97,01/03/2023 01:03:57
MSFT,594.49,11/03/2021 16:02:31
GOOGL,94.86,10/11/2020 15:18:17
FB,898.89,08/05/2022 17:33:19
AMZN,480.32,08/10/2023 21:03:17
AAPL,790.12,11/12/2021 13:51:23
FB,757.70,08/08/2023 01:19:17
GOOGL,131.74,01/01/2022 06:28:46
GOOGL,732.92,10/19/2020 15:15:24
AAPL,70.08,07/09/2022 18:05:34
AAPL,714.27,03/15/2022 03:09:58
GOOGL,172.02,10/28/2020 13:05:51
GOOGL,911.54,08/29/2022 03:27:33
MSFT,776.33,10/06/2021 15:18:34
AAPL,555.09,06/19/2022 06:57:34
AAPL,597.85,12/25/2022 16:08:34
FB,206.33,09/14/2022 02:33:43
AMZN,718.42,07/01/2021 09:06:31
FB,215.77,02/06/2023 01:38:08
FB,175.19,08/20/2021 06:31:18
AMZN,997.06,04/02/2022 03:08:54
GOOGL,31.42,03/15/2023 12:48:40
FB,813.89,08/29/2021 16:21:26
MSFT,475.96,06/21/2023 08:03:35
AMZN,86.43,11/07/2022 08:36:22
GOOGL,459.89,08/16/2021 13:19:06
AMZN,283.85,02/16/2022 00:57:19
AAPL,435.20,04/28/2023 04:14:32
GOOGL,674.63,10/19/2022 13:40:20
GOOGL,944.31,01/16/2023 22:48:08
AMZN,945.78,02/04/2022 00:25:31
MSFT,958.72,07/26/2022 11:14:09
GOOGL,862.23,04/24/2022 00:08:04
AMZN,523.00,10/30/2022 23:33:36
GOOGL,546.06,01/13/2023 08:17:59
MSFT,924.24,02/19/2023 10:10:19
AAPL,760.64,10/16/2020 20:39:36
GOOGL,323.87,02/07/2023 15:24:08
AMZN,699.81,11/25/2020 05:44:46
AMZN,568.64,07/02/2021 02:50:49
GOOGL,555.64,05/08/2021 12:41:50
GOOGL,136.90,04/18/2023 11:29:27
AMZN,347.41,11/09/2021 14:27:49
FB,498.27,06/19/2021 11:07:37
AMZN,322.54,04/16/2023 09:54:10
MSFT,336.50,02/08/2021 15:09:15
AMZN,619.67,12/06/2022 23:05:29
GOOGL,601.00,10/29/2022 12:08:11
AMZN,182.31,02/17/2023 17:36:26
MSFT,642.29,01/13/2021 23:59:21
AMZN,172.17,03/18/2023 03:36:52
FB,984.04,10/09/2020 15:17:33
AAPL,127.05,04/21/2021 14:19:10
MSFT,253.81,03/24/2022 06:32:15
FB,480.93,03/05/2021 13:16:27
GOOGL,734.48,04/28/2021 04:46:32
FB,407.11,08/19/2021 01:31:13
AMZN,772.16,09/02/2021 00:11:38
AMZN,448.41,06/29/2021 07:39:56
MSFT,7.73,12/26/2022 00:53:51
GOOGL,165.48,01/04/2021 04:26:55
AAPL,778.12,05/01/2022 21:13:33
FB,674.24,03/23/2021 10:33:30
MSFT,874.61,05/21/2022 16:07:45
AAPL,549.65,10/15/2021 19:40:23
AMZN,984.62,07/09/2022 04:53:09
AMZN,610.97,05/21/2023 23:15:18
FB,448.28,07/07/2021 16:14:44
AMZN,171.66,06/02/2023 20:07:26
AMZN,171.43,04/08/2021 12:46:46
GOOGL,238.79,02/01/2022 23:10:39
AMZN,651.58,01/05/2023 04:04:33
MSFT,444.03,11/03/2020 10:21:39
AAPL,58.80,05/05/2023 02:31:30
FB,111.54,06/07/2021 00:11:52
MSFT,961.57,08/05/2023 16:39:19
GOOGL,7.51,12/09/2022 18:06:31
FB,828.10,09/01/2023 23:21:03
AMZN,193.78,07/14/2022 10:45:35
AMZN,944.10,03/16/2022 20:39:07
MSFT,364.24,03/30/2022 15:10:08
FB,22.11,07/31/2022 12:24:51
AAPL,822.73,02/03/2022 10:47:31
AMZN,734.91,05/30/2021 14:48:10
GOOGL,25.40,08/24/2021 11:25:15
FB,85.41,02/09/2023 12:06:48
FB,939.38,11/06/2021 20:58:50
FB,899.26,05/10/2023 15:00:20
GOOGL,159.61,10/08/2022 20:35:51
AMZN,513.21,12/08/2020 00:35:49
AMZN,76.25,05/17/2021 15:26:12
AMZN,713.85,01/17/2022 02:08:40
FB,285.98,06/02/2021 16:26:04
AAPL,683.16,03/07/2023 09:10:17
GOOGL,446.82,03/05/2023 22:09:01
FB,920.91,01/17/2022 03:39:46
FB,868.43,12/29/2020 15:05:03
GOOGL,508.75,04/22/2023 08:38:16
AMZN,553.81,07/13/2023 09:08:08
AAPL,723.86,07/24/2023 00:34:53
GOOGL,799.51,01/08/2021 07:47:27
AAPL,646.12,11/11/2021 18:53:03
MSFT,6.32,03/19/2022 04:46:09
AAPL,519.34,09/04/2021 13:14:27
FB,871.98,06/10/2023 01:36:59
FB,776.24,08/16/2021 09:05:46
FB,482.43,03/20/2023 17:00:28
MSFT,91.18,03/01/2023 13:09:46
MSFT,553.40,06/26/2021 01:04:28
AAPL,380.00,02/03/2021 03:39:28
AAPL,492.15,11/16/2021 17:07:14
AMZN,83.86,07/26/2023 23:17:15
MSFT,678.29,11/21/2022 06:55:36
GOOGL,855.02,08/26/2021 18:07:08
FB,511.36,07/28/2021 18:17:32
AAPL,45.35,12/30/2022 13:04:04
AMZN,903.54,08/31/2023 11:47:55
AAPL,127.98,04/18/2022 16:16:20
FB,350.76,09/24/2021 22:20:37
AMZN,166.09,06/03/2021 22:24:17
AAPL,996.76,10/02/2021 07:00:31
AAPL,762.09,06/03/2021 00:50:33
AAPL,90.16,05/22/2023 20:33:15
AMZN,881.66,07/24/2021 09:51:49
FB,996.21,08/16/2021 14:22:56
FB,170.96,12/25/2020 12:37:25
GOOGL,865.89,03/29/2022 05:44:42
AAPL,842.50,04/30/2023 14:16:49
AMZN,43.46,03/08/2023 02:09:48
GOOGL,608.66,07/18/2022 05:23:17
AAPL,882.87,05/07/2021 03:17:52
AMZN,890.56,03/18/2023 07:27:36
AAPL,385.71,07/25/2022 04:47:53
MSFT,503.37,10/11/2022 13:48:27
FB,154.92,09/19/2021 03:00:11
FB,385.11,11/23/2021 05:18:14
AMZN,63.05,12/19/2021 16:12:16
AAPL,392.74,11/11/2020 15:33:17
FB,841.47,12/20/2022 03:01:34
FB,82.68,09/08/2021 01:40:21
AMZN,89.28,06/16/2022 07:57:52
AAPL,713.74,06/20/2022 12:28:40
MSFT,420.37,11/25/2021 12:33:39
GOOGL,827.42,03/05/2022 09:07:20
AAPL,95.46,07/12/2022 11:06:36
AAPL,351.74,09/24/2020 12:01:07
FB,660.07,08/16/2023 07:33:29
AAPL,736.93,06/13/2022 05:03:38
AMZN,791.40,10/07/2021 06:21:03
GOOGL,701.14,08/06/2023 00:41:56
MSFT,76.75,02/07/2021 05:52:42
AAPL,213.22,02/09/2023 01:29:21
GOOGL,953.12,04/14/2021 09:55:19
AMZN,118.63,10/14/2022 07:16:54
AAPL,843.12,11/08/2020 05:56:56
AAPL,772.49,03/11/2022 21:55:09
MSFT,25.75,10/23/2020 03:36:51
AAPL,878.93,08/11/2021 21:44:18
MSFT,200.22,08/19/2022 15:09:21
GOOGL,983.34,12/04/2020 06:28:38
AMZN,65.81,07/15/2021 07:34:38
FB,437.08,03/20/2021 11:19:22
AAPL,696.73,09/23/2022 09:19:53
FB,75.65,08/24/2022 10:13:45
AMZN,794.87,07/22/2022 05:05:20
FB,323.99,03/25/2022 09:25:58
AAPL,37.10,03/30/2023 23:45:13
FB,790.93,08/17/2022 07:15:52
MSFT,966.64,11/09/2022 21:02:25
AMZN,234.78,09/20/2022 22:49:52
FB,861.12,03/05/2022 01:48:06
AMZN,300.70,05/22/2023 11:39:15
FB,168.60,06/05/2023 08:07:50
FB,195.22,12/27/2020 16:25:19
MSFT,191.61,09/29/2021 07:38:07
AAPL,249.68,08/04/2023 11:07:41
MSFT,857.99,02/09/2023 23:35:23
GOOGL,507.87,07/16/2022 17:41:16
AMZN,939.68,06/05/2021 15:31:45
FB,582.89,02/13/2021 18:35:43
AAPL,932.29,06/03/2022 18:51:15
GOOGL,668.20,10/31/2021 12:44:35
AAPL,327.92,09/07/2023 01:38:37
AMZN,835.37,11/13/2022 20:55:40
AMZN,772.67,11/03/2020 01:31:27
FB,74.92,07/28/2021 23:36:20
FB,437.15,03/07/2022 06:24:11
FB,495.63,07/01/2021 13:08:36
GOOGL,148.25,01/19/2023 07:56:05
MSFT,443.33,10/17/2021 12:33:20
FB,565.00,08/09/2021 20:17:45
AAPL,704.56,01/26/2023 04:43:56
FB,328.52,06/17/2021 23:09:46
AMZN,366.26,09/08/2022 07:32:30
MSFT,446.54,02/11/2022 05:39:20
AAPL,28.00,06/22/2023 23:33:10
AMZN,50.95,12/25/2020 18:42:29
FB,104.86,11/19/2021 14:29:07
AMZN,91.31,03/24/2023 11:24:34
AMZN,328.66,08/15/2022 21:41:36
GOOGL,654.07,06/13/2023 08:33:04
GOOGL,54.86,06/27/2021 00:59:23
AAPL,967.46,08/08/2023 06:56:01
AAPL,237.18,12/24/2021 17:13:06
AAPL,719.80,12/03/2020 07:15:18
FB,440.92,11/03/2021 07:53:03
AMZN,882.04,01/26/2022 19:30:40
GOOGL,331.92,05/04/2021 06:53:09
AAPL,501.46,11/22/2021 03:43:40
MSFT,524.99,07/10/2023 09:24:53
GOOGL,665.62,06/09/2021 06:32:37
GOOGL,504.57,01/01/2022 03:33:56
GOOGL,848.20,11/15/2020 22:45:48
AMZN,374.99,10/01/2020 16:13:06
FB,794.48,07/09/2023 23:22:57
AMZN,442.46,12/09/2021 18:35:27
AAPL,264.91,07/08/2021 22:09:48
AAPL,403.70,08/07/2023 05:59:43
FB,521.12,09/01/2021 23:38:46
FB,24.24,06/01/2022 01:09:47
MSFT,830.20,06/03/2021 04:40:42
AMZN,479.68,07/17/2021 01:52:10
AMZN,899.78,05/24/2021 13:51:38
AMZN,313.64,02/13/2022 07:55:28
FB,699.49,09/08/2021 07:07:22
GOOGL,79.19,10/21/2021 15:32:06
AAPL,488.11,07/19/2023 08:54:34
GOOGL,442.69,06/24/2021 11:10:08
GOOGL,929.65,05/19/2022 12:01:58
AMZN,153.92,03/03/2023 05:47:42
MSFT,947.82,09/17/2021 06:02:42
AMZN,942.75,02/27/2022 06:43:26
AAPL,693.71,09/21/2020 00:20:24
AAPL,112.23,12/07/2020 19:29:03
FB,426.08,02/09/2021 21:00:17
GOOGL,126.05,06/21/2022 00:34:59
AMZN,123.40,02/25/2022 09:00:19
MSFT,733.82,08/27/2021 19:05:10
AMZN,331.53,11/12/2022 15:43:06
AMZN,909.33,02/05/2022 01:50:33
MSFT,579.78,07/31/2023 11:48:05
MSFT,940.07,08/23/2021 10:27:16
AAPL,967.94,09/21/2021 06:20:47
MSFT,920.08,10/20/2022 19:36:51
GOOGL,97.24,01/17/2023 01:29:46
AAPL,893.70,02/28/2023 21:36:11
FB,631.36,07/14/2023 19:55:34
FB,220.78,10/16/2022 12:53:24
FB,837.94,04/02/2022 11:56:34
MSFT,486.34,11/28/2021 02:33:15
FB,405.26,08/28/2022 23:19:04
FB,438.91,10/31/2022 13:24:27
GOOGL,666.59,07/19/2021 08:12:09
GOOGL,468.58,09/01/2021 06:32:13
AMZN,572.38,10/11/2022 15:15:14
AAPL,95.45,02/24/2022 05:24:40
FB,323.26,12/30/2020 00:47:37
GOOGL,959.86,08/01/2022 22:47:07
GOOGL,696.23,11/08/2022 13:20:44
GOOGL,206.95,11/25/2020 02:03:52
MSFT,565.72,08/10/2022 20:28:27
AMZN,751.37,12/16/2020 00:35:32
FB,171.13,07/02/2023 15:47:46
FB,497.30,03/31/2021 23:38:42
FB,915.18,11/29/2022 00:07:56
GOOGL,656.35,08/12/2021 02:12:56
AMZN,367.85,06/09/2022 07:18:02
FB,504.64,09/07/2021 23:06:22
GOOGL,949.88,10/03/2021 18:37:07
AMZN,880.92,06/22/2023 09:36:08
FB,153.03,07/07/2021 18:22:32
MSFT,393.53,03/20/2021 04:30:16
AAPL,67.44,12/06/2020 14:13:08
FB,650.81,03/08/2023 08:18:51
AAPL,356.99,03/18/2021 00:21:57
AMZN,703.76,10/08/2020 11:13:55
FB,845.73,08/08/2022 19:22:42
AMZN,35.57,03/15/2021 17:20:42
MSFT,449.89,05/08/2021 14:33:55
MSFT,650.18,11/27/2020 01:51:49
MSFT,767.32,04/14/2022 00:21:50
GOOGL,813.76,04/07/2021 20:18:26
GOOGL,30.36,11/05/2021 11:48:46
GOOGL,429.15,04/18/2023 21:20:05
FB,438.36,08/09/2023 05:22:36
AMZN,747.76,05/05/2022 06:37:00
AAPL,979.73,09/04/2022 04:12:03
AMZN,118.88,04/08/2021 22:00:48
GOOGL,213.83,06/11/2023 12:50:58
AAPL,117.97,08/10/2022 21:33:11
FB,173.75,10/22/2022 12:35:16
MSFT,272.04,02/03/2021 03:29:01
AAPL,765.83,06/01/2022 19:39:10
MSFT,968.42,03/15/2022 09:29:35
AAPL,988.45,09/04/2023 09:34:57
GOOGL,3.73,08/10/2022 03:19:15
FB,689.80,04/22/2021 11:12:56
MSFT,344.70,04/23/2021 23:49:26
MSFT,675.33,09/11/2021 20:37:21
AAPL,266.81,10/08/2022 18:59:45
GOOGL,766.72,10/15/2022 18:08:08
FB,544.88,06/26/2022 16:35:31
GOOGL,693.90,05/23/2023 13:15:50
AMZN,171.08,03/24/2023 05:40:39
AAPL,469.28,02/06/2022 14:25:07
MSFT,565.31,05/11/2021 06:49:19
AAPL,492.75,08/05/2021 05:21:47
FB,858.41,12/26/2022 23:14:49
GOOGL,380.60,01/08/2023 19:14:01
FB,671.94,02/10/2023 02:08:12
FB,451.99,11/11/2022 03:33:30
AAPL,645.63,12/03/2021 06:06:20
AMZN,902.71,07/01/2022 19:54:23
FB,93.58,09/03/2022 08:20:30
AMZN,417.33,12/31/2021 14:16:41
MSFT,661.87,07/15/2022 12:31:20
FB,435.20,10/11/2022 16:25:31
AAPL,217.45,10/02/2022 21:25:37
GOOGL,221.90,05/27/2022 04:47:09
MSFT,15.08,02/20/2022 03:11:56
MSFT,564.91,06/04/2021 11:37:32
AAPL,623.70,09/22/2022 01:21:14
MSFT,672.98,07/18/2022 19:41:45
MSFT,623.04,09/19/2021 18:12:08
AAPL,480.50,06/15/2023 02:50:39
GOOGL,579.43,01/15/2023 02:20:04
FB,457.31,02/14/2022 18:14:52
GOOGL,931.86,12/11/2021 04:59:52
MSFT,642.69,10/03/2020 06:09:25
AMZN,39.66,03/24/2022 14:46:16
MSFT,506.65,01/01/2023 03:01:30
GOOGL,534.87,08/20/2023 02:28:01
MSFT,684.01,08/30/2021 18:42:31
AAPL,919.19,01/05/2022 03:35:05
AMZN,575.28,03/30/2022 21:35:14
GOOGL,257.61,05/31/2021 02:16:07
MSFT,723.43,03/22/2022 08:10:32
AMZN,288.81,04/07/2023 02:59:18
FB,266.39,02/13/2021 03:14:27
AMZN,819.19,07/04/2021 21:09:46
GOOGL,959.85,10/23/2020 04:58:08
AMZN,594.24,11/24/2020 18:03:54
AMZN,577.73,08/06/2022 00:10:23
MSFT,260.98,08/18/2022 06:34:13
AAPL,237.22,12/15/2022 22:42:06
AMZN,232.72,11/13/2020 17:08:22
FB,872.63,07/03/2023 16:16:21
AAPL,831.96,08/25/2023 08:42:56
GOOGL,672.41,10/19/2020 23:45:35
FB,706.42,08/09/2021 05:28:04
MSFT,365.17,10/05/2022 21:22:38
MSFT,546.84,08/24/2021 11:49:10
AAPL,487.05,06/12/2023 18:49:00
FB,795.08,03/10/2023 11:45:46
AMZN,702.20,10/18/2020 12:13:38
AMZN,189.80,04/09/2022 11:13:40
AMZN,203.37,07/07/2021 13:41:13
MSFT,997.94,08/24/2022 08:19:29
FB,594.01,10/16/2021 15:58:58
AMZN,937.48,09/16/2022 04:46:50
AAPL,750.24,02/10/2021 03:44:52
FB,399.84,02/06/2022 19:19:24
AMZN,996.47,08/17/2021 20:23:29
AMZN,865.12,02/24/2021 14:22:00
MSFT,483.57,06/27/2021 08:17:55
GOOGL,216.39,10/11/2021 07:29:14
AMZN,257.84,04/17/2021 14:21:56
MSFT,294.76,01/04/2021 07:18:36
AAPL,237.29,04/26/2021 02:49:56
AMZN,240.75,12/22/2022 17:26:03
AMZN,316.41,09/24/2020 04:11:28
AMZN,400.45,09/23/2021 14:41:48
MSFT,320.36,03/12/2022 21:34:38
MSFT,283.57,12/12/2022 13:27:57
GOOGL,88.81,10/08/2020 17:55:49
AAPL,725.44,07/19/2023 19:24:57
MSFT,914.81,01/15/2023 05:54:35
GOOGL,473.41,10/19/2020 14:56:46
AMZN,717.74,06/26/2022 23:14:06
MSFT,272.65,12/19/2022 05:15:05
MSFT,239.97,12/16/2021 02:41:19
AMZN,414.86,12/17/2020 09:46:21
AAPL,923.26,05/14/2022 10:53:19
AAPL,700.43,07/18/2022 11:48:53
AAPL,854.42,08/12/2022 09:33:37
AAPL,394.34,01/20/2021 07:32:46
AMZN,457.31,01/06/2022 20:26:53
GOOGL,809.63,04/23/2022 01:41:18
MSFT,962.40,05/16/2023 23:49:28
GOOGL,824.76,09/12/2021 22:09:14
AAPL,968.39,04/01/2023 08:37:46
AAPL,920.83,12/09/2022 08:53:34
FB,190.28,06/27/2022 07:12:21
AMZN,126.21,07/03/2022 11:59:15
AMZN,611.52,01/31/2023 12:55:39
FB,488.54,07/12/2021 05:03:43
AMZN,565.42,05/12/2023 17:28:11
FB,779.85,06/20/2021 02:25:43
AMZN,787.40,08/18/2023 11:29:54
MSFT,896.03,10/03/2022 01:48:57
MSFT,948.89,03/29/2023 11:53:59
FB,717.97,08/13/2022 21:41:03
GOOGL,891.02,09/18/2022 13:57:13
GOOGL,217.82,10/05/2021 08:44:43
AMZN,884.51,03/04/2021 03:17:05
AAPL,561.85,09/01/2021 04:15:15
MSFT,927.04,03/09/2021 05:48:45
AAPL,343.26,09/10/2022 14:19:23
AAPL,806.03,10/21/2021 03:07:14
AMZN,143.86,05/23/2021 09:36:22
AAPL,991.27,04/02/2023 01:57:41
MSFT,128.09,06/23/2021 11:20:40
GOOGL,578.18,07/02/2022 18:45:53
FB,419.72,08/27/2021 03:52:02
FB,8.86,03/11/2021 08:33:16
GOOGL,601.35,11/22/2020 13:39:25
AMZN,365.70,11/20/2020 18:58:27
MSFT,502.27,03/25/2021 04:51:18
AMZN,958.72,08/19/2021 23:33:59
AAPL,106.68,08/06/2022 07:13:55
FB,951.33,03/25/2023 15:00:24
GOOGL,383.78,08/15/2023 05:51:03
AMZN,446.18,11/14/2021 22:22:27
FB,502.00,01/07/2021 20:59:36
MSFT,763.99,08/02/2023 06:41:20
MSFT,818.75,06/19/2023 23:59:31
AAPL,939.09,05/29/2021 16:37:31
AMZN,788.36,03/27/2022 00:55:30
AAPL,991.73,07/02/2023 15:38:00
FB,202.49,08/31/2022 14:37:50
MSFT,561.83,05/23/2021 04:35:40
GOOGL,631.79,06/06/2023 16:47:20
AMZN,556.94,09/16/2022 11:22:54
MSFT,405.30,08/03/2022 07:15:18
MSFT,170.10,03/15/2022 19:08:48
MSFT,169.77,07/20/2022 19:31:06
AAPL,204.55,07/27/2022 12:03:07
AAPL,506.50,06/01/2022 09:20:46
AMZN,772.42,12/24/2022 03:45:59
AAPL,85.45,05/20/2023 10:45:37
AMZN,321.42,11/19/2021 08:08:27
AAPL,678.34,10/08/2021 03:30:53
AMZN,583.42,10/07/2020 00:48:06
MSFT,129.77,05/28/2022 02:08:14
MSFT,278.06,02/27/2022 03:26:47
GOOGL,233.08,07/15/2022 23:20:50
FB,782.57,03/29/2022 03:32:41
AMZN,824.17,03/06/2022 13:06:50
MSFT,106.94,03/05/2023 17:23:02
FB,350.95,09/05/2023 08:38:44
GOOGL,525.60,05/24/2022 04:49:57
AAPL,457.95,10/03/2020 09:53:39
AAPL,216.49,09/13/2021 11:49:01
AAPL,665.23,07/12/2021 22:50:10
AAPL,257.37,05/04/2022 14:01:39
FB,235.84,01/02/2022 18:28:58
GOOGL,919.56,09/23/2022 11:14:51
AAPL,825.72,08/06/2021 15:11:00
AAPL,79.78,03/05/2021 04:42:11
MSFT,135.34,06/05/2022 20:26:42
FB,293.75,12/05/2021 17:49:49
AMZN,604.80,11/16/2020 03:47:54
MSFT,437.43,12/20/2020 15:58:48
MSFT,506.73,07/20/2023 01:17:59
FB,249.91,11/01/2022 23:18:07
GOOGL,434.55,08/10/2023 20:35:03
MSFT,340.87,10/28/2020 13:13:11
AAPL,685.08,09/01/2022 18:51:24
AAPL,411.26,01/09/2022 17:02:49
FB,270.47,08/09/2021 16:50:10
AMZN,769.68,09/04/2023 03:36:03
AAPL,746.71,11/29/2020 06:48:30
AAPL,848.95,10/08/2022 13:22:16
FB,291.70,05/02/2023 07:29:01
GOOGL,254.69,03/01/2023 11:51:01
AAPL,525.85,03/03/2023 13:39:28
AAPL,375.96,05/05/2023 16:36:24
MSFT,899.23,12/29/2022 17:44:34
AMZN,722.54,07/18/2023 14:27:20
MSFT,256.97,05/10/2021 19:19:26
MSFT,20.63,06/14/2022 21:43:26
AMZN,40.65,12/25/2020 04:28:22
GOOGL,380.79,09/23/2022 14:36:31
FB,191.10,08/16/2023 08:54:44
AMZN,104.61,06/22/2023 14:26:36
GOOGL,948.27,05/30/2021 00:09:23
MSFT,684.62,05/09/2023 19:53:17
