SecurityId,Quantity,MKV,ToBeDropped,FundId,AsOfDate
AAPL,900.41,717.65,f194b311-7098-f269-f471-b234e62f722f,F001,03/28/2021 00:28:12
AAPL,350.24,682.42,43991208-c2b6-9cc4-ff23-c9f146d5de20,F001,07/21/2021 00:02:04
FB,45.97,507.80,e831e82c-93ea-be5a-cddb-cd843fc34567,F004,10/16/2022 20:41:45
AAPL,322.02,397.38,089fdcdf-2886-bc6f-dd5e-ffbc9158a032,F001,11/24/2022 21:01:22
GOOGL,328.26,386.07,26db7066-4c0b-7566-8652-22bacf7276db,F005,09/15/2022 12:44:44
AMZN,985.24,565.03,8c0ef539-b602-aa65-4c2b-8ea6cc6947a0,F005,06/09/2023 06:24:05
AMZN,20.47,92.38,315e0f65-a1fa-6638-feb7-56e27abf2b24,F001,03/26/2021 21:19:31
MSFT,89.16,758.59,e4dc48dc-b34f-b53e-62f6-b3aaa32a5a4d,F001,05/03/2023 03:36:06
FB,399.83,433.28,d283dc2c-4248-ce63-a03a-9652aa63fdb6,F005,08/13/2023 22:18:23
GOOGL,307.44,242.48,2208c5ce-5e82-f580-f791-00833756e7de,F005,08/10/2023 04:08:52
GOOGL,67.46,434.23,6e9bfc5c-f175-147e-6c0a-4e60a25f83fe,F004,02/10/2023 00:44:57
AMZN,954.10,343.89,9486d766-906c-4823-1f35-9d6891af9617,F005,09/30/2022 01:33:44
MSFT,71.96,631.98,aa587428-076e-c6c2-f895-0742dc2e8fd6,F005,10/03/2021 18:24:20
FB,982.41,169.96,fb616e53-ae5a-9a54-00d6-1c6a5f1ced2c,F004,08/04/2021 07:13:48
AAPL,798.06,131.34,40c17472-bab5-c487-da8d-90b3b7cdce36,F003,03/21/2021 05:56:41
FB,739.38,351.75,b3cce794-1353-1f56-4cf8-9c5d83d64b0f,F004,11/27/2020 00:47:35
AAPL,939.19,111.37,3d9e5ab0-4d63-7c5e-2dc7-c50b9b9631fd,F001,02/28/2022 20:10:56
GOOGL,53.14,455.16,2cc52554-fd62-7f45-bd96-19cc5d60cfa2,F003,04/13/2022 10:03:29
FB,87.71,170.13,8035fcb6-ca22-47f4-1c67-4b324202acda,F003,03/30/2021 17:46:47
AAPL,495.88,156.12,8bce67e1-d5d0-071c-7448-02b3419bac9e,F004,03/22/2022 06:13:53
AAPL,786.67,735.92,7622a609-aef4-9add-fe8f-d64a8d788403,F002,05/12/2021 16:41:41
AAPL,580.02,321.09,6b91617d-ad08-8b03-f9f1-53b35e6cbf90,F002,10/10/2022 09:13:09
MSFT,331.32,831.40,5b47dda5-b6fb-721d-b02b-5207a55e3709,F005,02/26/2022 03:34:03
GOOGL,712.75,673.77,8926bf35-9d74-7951-8a9a-81179394727e,F001,03/06/2022 01:00:37
MSFT,730.94,788.21,6d0f66f9-f368-8a2e-5d01-be9d49ffd677,F005,05/07/2021 02:22:15
AMZN,596.30,705.91,91bc1b6d-4c96-2288-74ad-9ae98cf36b69,F001,01/29/2022 02:12:42
AAPL,615.09,180.41,52dd7d59-03f2-7aaf-784f-75e3b4fedace,F004,01/31/2023 20:16:07
MSFT,105.64,525.21,1bb750e9-b1d9-196f-32ff-e6d74ec32f94,F004,06/29/2023 23:47:10
MSFT,288.10,381.27,0f9c1b4d-c90d-6c50-5812-f952aa557651,F005,04/04/2021 14:35:20
GOOGL,658.37,101.67,c9a38fc4-da21-3ef4-2f1e-86ceb694a908,F003,03/02/2023 23:36:29
AAPL,550.58,949.83,fdbc44aa-4e18-5e3b-262b-449cc2b77a61,F002,09/30/2022 15:08:51
MSFT,812.41,676.02,425b2227-c9ed-df74-b098-a55a13d9816a,F004,12/20/2022 03:08:11
GOOGL,168.72,66.22,254c99c1-1281-508e-ddac-33f474d2125e,F003,12/04/2022 10:00:31
AAPL,754.16,347.48,5bfa2426-9d46-9790-f221-4ea962bdf63b,F003,10/14/2020 20:51:07
FB,767.15,56.47,6af333be-3bf6-4415-1980-ec9b323b8d10,F001,01/15/2023 16:00:55
AMZN,920.78,681.56,d1d3b470-409d-7e98-44b9-6056b8a72b84,F005,07/21/2022 01:46:13
AMZN,381.53,942.06,94ea17fa-e869-7f9e-224b-0020b2823552,F005,04/10/2021 23:07:43
AAPL,200.08,846.14,158486ee-6585-fc70-339a-dcfc7ca4a958,F005,12/17/2022 04:27:54
AMZN,904.28,915.87,e57d6696-aa5e-2b81-3d92-3c8eda61e2c9,F001,02/10/2021 02:05:33
GOOGL,285.38,571.38,9b83f244-6e15-a53c-285a-d107f2586360,F004,05/05/2021 00:21:17
AMZN,824.52,786.75,800221d6-3045-4649-1315-c75578a6409e,F003,10/25/2020 19:05:39
FB,487.92,893.84,daa4664b-74fe-bba1-7ad2-2de550649c77,F005,08/19/2021 03:26:34
AAPL,683.52,449.48,cd404e91-423e-ef72-725a-0818e214b729,F004,04/16/2021 20:48:03
AMZN,183.07,75.13,b3e15553-0f50-08ad-da05-2e01bc31f4e0,F003,08/21/2022 19:20:49
GOOGL,654.29,526.20,7c3c76a7-e94a-357a-27a8-6b877404ce01,F004,01/02/2021 20:05:01
AAPL,917.60,480.60,1ed08054-b497-8d56-7f12-fb903d6b8086,F002,01/31/2023 15:02:44
FB,915.47,113.88,3531f427-e7df-2209-53ed-fcb91cefa57e,F003,11/06/2021 04:00:36
AMZN,379.34,28.66,fba602df-f556-c395-16df-2f1b0413b9cf,F004,12/14/2021 23:04:01
AMZN,269.24,989.55,7742b7d6-31be-a2c8-ba9b-f5db6cb595fb,F001,06/29/2023 05:24:39
AAPL,750.95,562.47,6e37415a-92f0-d58b-fbd1-ac0f3a53c7a0,F005,01/29/2023 21:39:09
GOOGL,386.08,530.64,26a845fe-d07f-028a-b33b-7c7b0ad5f39f,F004,03/27/2022 11:49:30
MSFT,885.70,683.00,33e95d9f-e2d1-db36-b153-6c0aa775320c,F005,09/06/2023 07:26:08
GOOGL,134.39,784.15,e9a33d61-9d16-5bc9-fc10-3e873bb13691,F004,05/17/2021 02:27:26
AMZN,52.02,37.54,842d3dae-db5a-5ddd-fd48-a1675fd2ff84,F001,07/05/2023 11:06:04
AAPL,281.86,91.79,fefdcdde-a75c-941e-b339-d5e871481865,F001,09/17/2021 02:14:45
MSFT,458.69,52.31,96c99208-e0b9-75de-368b-ba860696dfc1,F002,09/04/2021 05:33:14
FB,806.30,89.74,83d36cab-919d-8067-b2f5-c25a9a53819c,F005,05/28/2021 21:12:07
AAPL,287.21,602.01,91950280-fc5c-bc86-2195-442aae3ee813,F001,09/15/2021 16:52:32
FB,868.54,660.74,dd7960a6-d5fc-baa8-7fc0-438cee745327,F001,07/30/2023 07:09:05
FB,872.62,15.37,27fb512f-a18b-c527-23c5-01a286c17576,F002,10/05/2021 15:50:23
AAPL,904.61,984.07,9fd1906c-7475-35d9-5372-89ebfe5f9442,F005,09/26/2020 11:37:48
FB,313.07,779.95,26c998bd-7bd1-5320-ec3d-1790ebc50ca1,F001,06/27/2021 19:23:58
FB,292.18,399.30,7572e22f-de02-3d42-0470-40c48602e190,F002,11/08/2021 17:22:34
AMZN,522.19,504.38,e1ca24a3-4655-a747-cb0d-8bd2a9276cc6,F004,07/14/2023 01:32:00
AAPL,335.40,195.87,a8a5f737-1fa0-5922-bb44-5b9fa7300a4a,F001,12/22/2021 01:13:40
AMZN,433.84,168.19,fb6cc0c9-662b-3261-25b2-29508c4dd445,F003,03/16/2022 06:55:14
MSFT,833.82,44.18,6aaaeda2-f4db-9423-7599-c8e73a4c4d1e,F004,08/27/2021 20:17:04
MSFT,635.39,804.32,eeaac07b-a51b-0d9a-66cd-99fe6684fdbb,F004,05/24/2021 01:16:58
GOOGL,564.03,31.86,cb2a970f-3398-50ee-8c71-3c3624f7587b,F005,07/17/2021 11:33:44
FB,732.55,111.41,f721f7e1-5220-d4ef-0b9e-abb885304232,F002,07/28/2022 09:19:22
MSFT,453.84,97.13,4aca398e-1e76-c489-4ee2-8610448675ed,F004,11/23/2020 22:37:47
AAPL,205.30,467.11,e38c00c3-2488-77ff-c095-efd939b72de5,F004,09/28/2021 02:30:36
FB,267.09,598.57,6cab1bac-2f72-b0d6-d232-3e3e74c380db,F001,07/23/2023 15:07:19
AMZN,172.96,440.69,5945a313-df59-cb2f-7f71-27a980704b8b,F003,06/09/2021 10:42:01
FB,891.96,34.39,a4208e8a-b000-24a8-7450-9045fa43e95a,F002,02/05/2022 20:27:43
MSFT,1000.00,796.60,f813f07e-ef8e-a907-cff0-55884a2ed441,F005,09/20/2022 05:58:15
GOOGL,463.29,75.13,ad7a997e-3b57-ce6f-fda7-95c23e42648e,F003,02/01/2021 03:34:53
GOOGL,848.53,609.03,ce52e31b-56fc-76b0-4778-49130652ab67,F003,11/17/2022 14:41:41
AMZN,891.97,935.42,c1a08277-efad-7f57-963e-88961d41fffd,F004,10/15/2022 21:28:21
AAPL,827.05,729.01,e93b3564-206e-6676-d307-32d958bc5ef1,F001,01/19/2021 21:24:12
AAPL,535.40,812.42,26e1db70-29d8-f5c6-1b4e-fb86be543ce4,F002,02/12/2021 21:43:37
MSFT,772.37,153.42,e055104c-dc60-81e4-1307-6f4ec72cb699,F004,01/15/2021 17:34:26
AAPL,44.81,367.08,c786b648-1af4-870c-2b07-95e816b46240,F001,01/30/2023 01:53:09
GOOGL,565.30,730.00,d7a6f68c-ea82-af8c-d44e-50eeb7780109,F003,04/24/2022 17:26:21
FB,492.97,882.50,44744f1a-dcbd-c6e0-44cb-53777408e0c6,F001,02/02/2021 01:25:22
GOOGL,24.03,409.47,8594c76b-1224-3d41-69ba-66fc637fbffa,F005,12/11/2021 09:35:21
FB,566.67,462.95,8f053e2c-6330-5527-17d0-102e7c530376,F002,12/22/2020 22:08:58
MSFT,205.67,919.01,fab6ca6d-aad1-f635-7b7e-254d3692ec45,F001,11/16/2020 16:19:39
GOOGL,994.04,961.63,037ae684-84c1-e451-bf91-3fcd491ea756,F001,07/16/2021 16:21:45
FB,468.76,40.39,a56688ad-3042-4888-fcbd-6270be736aea,F001,07/23/2021 13:31:41
AAPL,799.01,437.80,d0a5096b-90de-10a7-3f5c-7699fc0a4824,F005,09/16/2020 12:02:47
MSFT,869.23,641.85,8501bc5b-60ca-1580-c8e4-b0f551d7e5a3,F004,10/19/2022 17:26:43
FB,451.30,461.69,fb1e99f5-3f3e-f609-8f84-a78fb2240259,F004,12/24/2020 04:29:04
GOOGL,508.06,923.77,8d52c133-f290-d19d-93ef-0a395135624c,F003,02/04/2022 11:45:31
FB,771.25,545.95,428644f3-1134-bf53-9c27-9c01ed315e92,F002,07/12/2023 17:20:56
MSFT,793.69,943.88,aac76032-0e62-22f3-e3ee-344b4726d042,F004,02/24/2023 14:04:44
AAPL,845.82,662.73,8b812f8b-1c33-8d82-1d4d-79f59ff67e41,F002,07/05/2021 12:44:06
FB,996.00,743.22,3f82d737-15b0-bbff-3d6c-9505a13f0164,F003,02/01/2023 08:59:20
GOOGL,475.66,711.41,aaf887e8-7df4-2187-09fb-3aa67f123f60,F002,04/02/2023 05:41:41
MSFT,613.81,209.25,f852f386-b61b-53ad-4f42-30347b2801ca,F002,10/11/2022 19:05:26
FB,431.72,386.17,ddebec5c-fe0a-90e7-26ef-a124bef767c8,F001,04/07/2022 06:33:21
GOOGL,574.77,89.81,c5097a80-4f0b-fccd-8af4-6b06c9f0856a,F005,08/04/2022 23:25:56
FB,205.25,486.48,9cb77851-c5e4-3ad8-3732-c44f8161ef95,F001,07/13/2023 15:24:30
AAPL,864.92,592.35,a5123ca3-4508-30b8-23e7-ecb3956a4072,F004,12/30/2020 01:18:53
GOOGL,258.41,22.82,67a8e585-33e7-82c4-9654-999d4abef8b5,F003,05/29/2023 10:05:50
AMZN,532.41,882.10,54cba928-c461-f3be-4d3d-f377c4ba0c8d,F001,01/01/2021 13:57:40
MSFT,744.83,850.41,381e67e9-9041-4a3a-ceea-6f6ee5db7241,F004,12/03/2022 06:26:03
FB,431.47,693.74,2c6c5ee2-41b6-9bc6-6c84-250cef14a99e,F005,05/28/2021 20:57:54
MSFT,664.27,492.59,89354f51-b877-8611-f7de-c41cc1ffc128,F005,06/07/2022 13:56:55
AMZN,106.73,678.92,99d41b19-e71d-226b-272e-ff3799675e68,F004,12/03/2021 12:46:53
GOOGL,104.44,821.43,ea015e11-cd72-59a1-a388-b671e0bc0f80,F005,12/21/2022 21:06:34
GOOGL,141.81,374.45,31bf06fe-f91a-9bf8-b547-8214db5273b3,F001,10/25/2021 17:39:05
FB,8.81,330.96,d8e8b88f-7b16-4764-64b1-41f6077b9b45,F004,05/15/2023 23:19:59
FB,712.63,455.06,ebb7e6a1-1f27-6c9c-789f-324ba72ca083,F005,07/15/2021 08:56:55
FB,468.73,365.68,5cabb32c-148e-a3c6-5192-cecd7deed407,F003,07/09/2021 18:59:28
AAPL,473.72,461.35,d9eb8c82-f388-075a-082f-8d2e8db32d31,F004,01/26/2023 20:33:44
MSFT,790.00,514.13,2ca11986-9063-4ab8-5793-5882f25f313e,F005,08/07/2023 18:03:06
GOOGL,849.03,829.05,12d65e45-5bf6-3e47-aff1-76593a743d7c,F002,11/06/2021 03:56:27
MSFT,649.49,189.52,54a2edd1-f424-e638-9184-c74e731d2745,F004,02/21/2023 04:32:41
MSFT,537.75,361.40,564ad0ff-a35a-ddf8-cdf0-069754e518ee,F004,01/09/2023 22:24:52
FB,168.92,57.29,dc539c8c-9784-dd4a-8418-10b375300888,F001,08/16/2023 06:17:31
AMZN,433.44,869.12,381ec9f1-f507-480e-aec0-a4ed2ea0e54c,F003,08/25/2022 14:38:09
FB,232.87,418.44,6857ec61-0ab4-d4cf-e567-b05d5b3f9db0,F002,01/02/2021 08:35:00
MSFT,520.45,759.21,9e312cb8-4a26-c2af-e4db-35f4537fc947,F002,05/12/2022 18:58:27
GOOGL,279.08,174.73,435fe97d-6066-aaa5-e01a-8d519db7d492,F005,05/28/2021 00:56:40
FB,986.76,859.07,5dd140ff-100b-ea79-4744-9ffeb24cc31a,F002,10/15/2021 15:22:22
MSFT,364.03,807.59,f90d8c53-cccc-ccce-1918-2cb3f4c2db3e,F002,01/26/2022 01:27:37
GOOGL,635.11,350.16,4957a472-7a37-d619-802f-7c83f6185971,F002,07/06/2023 05:35:05
FB,116.27,893.95,9b0b113e-849c-7f97-26b3-db53e8084a1d,F005,04/15/2022 22:15:01
AAPL,299.64,668.91,a92c2289-180e-3057-47de-c55e2af07cf8,F004,02/11/2023 13:28:51
AMZN,618.66,460.37,bacd2cb4-f13e-918a-b7ae-b04db0463ecd,F001,11/07/2021 02:59:55
MSFT,810.42,707.16,696462d7-ce52-48be-94ae-c3ac30595dc3,F001,12/12/2021 00:03:21
GOOGL,134.61,774.98,e5cdb987-9e78-d492-80e5-56c8cf06932f,F001,07/14/2023 14:27:27
AAPL,964.00,951.60,da8932d7-7932-b386-7653-51a4611c9f12,F001,04/02/2022 13:33:28
AMZN,833.97,140.74,bdb635f5-c3e3-e676-7cd7-3d8d0fcc69de,F005,11/05/2022 18:03:59
MSFT,280.21,303.54,fd4e8783-eb5e-68d2-b09c-d0c68d6c0f0e,F001,07/22/2021 16:47:10
FB,791.79,731.44,8cf1479d-076e-08e0-10e4-7294288a6198,F004,06/03/2023 18:19:46
MSFT,689.08,630.24,441a8e56-ccd7-bb8e-36fd-039e1ffa3896,F002,05/23/2022 15:28:52
GOOGL,510.31,745.03,4773328c-8169-7c54-2d05-518add32851f,F004,02/16/2022 07:04:50
MSFT,58.78,875.05,9428b309-61ae-5a29-499f-cc3ac168f277,F004,02/08/2023 20:07:36
GOOGL,615.48,48.16,95a492a6-7883-3f25-1d6f-b26fd4095335,F002,08/31/2022 05:54:10
AMZN,438.66,662.32,3d03587f-87ff-8fca-f19d-9360281a274d,F002,09/06/2022 16:47:50
AAPL,182.35,275.47,529a513e-6bf2-c901-8a92-0dd6066c4700,F001,08/16/2022 06:26:36
FB,553.43,355.51,50ccdca7-a736-4854-9aa5-4c45cd7971bb,F001,01/12/2022 08:19:27
MSFT,475.51,634.98,879dc999-0083-43e2-e7eb-f86ebc0a0748,F002,04/11/2021 04:35:58
FB,71.96,971.99,a2679342-2d98-7240-6249-58ea6700f992,F002,10/06/2020 23:09:40
AAPL,168.10,481.92,d73a5194-b6cb-ef7e-8fcb-e1353e3e81b8,F001,06/26/2022 19:51:55
FB,507.56,452.85,7cc8d73c-9a0c-a5a0-ec55-a8d463b4c864,F002,01/08/2023 08:50:02
AMZN,278.00,186.24,17ed47aa-8691-2969-0497-708bc42787ef,F003,03/30/2023 04:13:16
AMZN,540.97,725.93,48ebeca7-7998-40cb-f588-60a73b03ed21,F002,11/11/2021 14:58:14
AAPL,317.18,827.85,7414cd6c-d376-21ad-c9ac-04d6c8ee3e1a,F001,11/26/2022 10:30:16
FB,621.50,101.46,16f5d3d6-17a0-6eb9-ed85-e231db11d805,F002,08/02/2022 09:14:39
MSFT,535.85,196.28,b0ba57ec-7e57-dfc9-7186-030c9448bad5,F005,01/26/2022 19:46:55
MSFT,586.85,803.27,ecb30729-5469-af2b-8b76-c10b212d22cb,F001,02/28/2023 19:42:27
GOOGL,562.40,172.86,7f005723-c3c0-09d8-98b1-376dd6cad47c,F004,11/29/2021 15:59:37
MSFT,606.87,637.45,b9128b00-746c-b960-4ea5-a98b67735fec,F003,09/02/2021 16:26:53
AMZN,371.81,412.56,349a6ac2-99e0-17a6-9bdc-16da431a71be,F005,01/18/2022 06:35:58
AAPL,823.23,597.33,feebc8e4-8cf2-3b4a-b0da-1e0aa58c3bb8,F004,06/10/2021 03:33:32
MSFT,44.35,157.28,2888dc56-c533-a35f-5fb8-0dd1b5cdb9e9,F004,08/28/2021 06:00:56
GOOGL,688.43,30.26,6da669e5-c35e-c5d4-1b9c-c63dedf8d0c6,F001,07/27/2022 05:40:25
GOOGL,87.15,326.89,7052aae7-4a28-66fb-f7d6-41862daa0943,F004,01/12/2021 10:31:56
FB,610.98,206.50,d4fbd163-e804-c0ea-505e-c303a22281a3,F004,06/23/2021 10:47:58
AAPL,375.75,379.33,b2adb968-9a33-f1a0-903d-2361686ccfc2,F005,10/12/2022 08:54:49
AAPL,535.47,182.83,8d51cabc-33cc-7397-28dc-79e4d9943d72,F004,11/26/2021 04:31:55
AAPL,308.85,389.78,c70bd1f9-0c92-61eb-8c0b-1748500dc020,F004,02/17/2022 15:23:43
AAPL,372.55,365.62,1d8390cd-e137-5690-52a1-67c675931275,F002,03/03/2023 19:13:14
GOOGL,725.35,797.02,38ee36f1-2bd7-f3b8-1060-ca61003a1248,F003,01/26/2021 20:25:44
MSFT,5.92,32.71,d74680ab-7982-c1d9-186d-e61537ada451,F001,05/14/2021 19:51:42
AAPL,972.85,552.72,83805010-2ae8-ac60-183e-f92ebffa3a5c,F004,08/22/2023 05:10:36
MSFT,168.10,130.33,9c93b46b-aa6d-4d9d-68c6-054567d5e783,F004,12/19/2021 07:15:47
MSFT,992.65,853.49,269c0260-c0c1-fe2b-a0af-28b7e55ab2d3,F001,06/19/2022 14:27:09
GOOGL,213.24,77.85,f1cbb3ea-c406-84d4-283b-7dbc52be1824,F003,04/05/2021 03:14:35
GOOGL,51.28,644.82,01d03dd7-e6e7-d2b9-725f-89f2bb1146af,F003,08/31/2021 00:44:43
MSFT,374.19,573.87,5fe599c3-bb27-04ce-56c5-061d6b71585f,F004,06/16/2021 14:00:19
FB,706.02,849.21,f3d1ba8a-1193-b34d-3d96-d947c2b7ce5f,F001,08/13/2022 18:37:41
MSFT,883.68,341.38,59a3bbda-6455-1548-2690-dbdb00b5a98f,F004,03/17/2021 22:25:35
GOOGL,129.15,624.45,b1aeab1e-e9bd-1d7a-b8d3-d870ea073337,F001,07/14/2023 11:33:28
GOOGL,529.45,705.45,aefc8d92-be61-1e02-c59c-ec0098b58650,F004,04/19/2023 00:28:42
AAPL,950.91,530.18,1c7b42f8-00bf-04e5-f321-8836916e751c,F002,03/10/2023 17:56:11
MSFT,411.18,758.69,06b4ae48-b749-f7e4-f894-70dbf3655742,F001,10/02/2022 11:40:20
FB,492.77,3.35,262499f5-dc70-b438-464d-dbd24b2adf5a,F005,06/17/2021 07:32:11
GOOGL,72.71,690.67,c451785c-e54e-e71b-3879-d5bf838a4c98,F005,04/01/2021 04:31:33
AMZN,854.98,200.56,3e3081f7-b476-70f7-2f56-94d2b827bd3d,F002,01/23/2021 06:48:35
AMZN,832.68,997.71,84d0632c-7e28-cf24-2022-f34f419b785f,F002,07/15/2023 21:54:27
FB,71.08,470.75,c8c6cde8-7459-7b9f-4b6e-b0ca20c80d49,F001,03/14/2022 14:24:38
GOOGL,460.63,826.98,eebf2d5d-4c85-c03b-47e9-5710bbc473cb,F004,05/09/2022 22:39:03
GOOGL,589.02,895.44,5d51076c-81e1-a9a6-c8d6-8867d800e156,F002,09/06/2022 20:25:17
AMZN,292.28,474.30,8a72e9a9-8471-6bb1-39bf-d4bbfc50a151,F004,02/05/2023 12:39:43
MSFT,947.21,498.55,6f67039a-aff8-ab91-db61-54ae0eadb96a,F001,03/13/2023 09:21:05
AMZN,667.85,966.72,e2c0ab86-3867-1691-8e66-abfd878d266b,F002,03/17/2021 15:12:13
FB,53.49,672.66,58e089d5-855f-0ea8-d4e7-f1640088ab6c,F002,02/09/2022 01:08:44
AAPL,908.78,679.76,3e42e232-f46d-da14-67e1-d1c596cec0ad,F005,06/20/2022 10:55:42
FB,763.62,277.50,ff004fa2-ca37-9100-09ab-88fb0f4a8434,F003,02/02/2023 13:14:02
MSFT,368.20,818.19,9476a4dd-609a-fdc3-5732-ba912abeb669,F004,04/05/2023 09:44:58
AMZN,350.94,305.49,09bff3a9-dffb-a96e-5f09-f315d5ad2cb8,F003,08/24/2023 01:13:26
MSFT,778.38,768.51,abd4aecb-97f3-c9fa-3d7a-519f16bc16a1,F005,02/12/2021 03:52:35
FB,987.94,148.89,dbdfc458-3f90-5608-831a-acdd16e7fb91,F005,12/22/2020 04:44:58
AAPL,640.73,731.22,602cae25-2b5b-9bac-7c27-391d67c15913,F003,05/06/2022 18:52:31
AAPL,451.33,386.73,9cf808f8-dbad-dc88-bb99-fd9940b7cb98,F005,07/30/2021 10:02:44
MSFT,728.39,688.75,a96bc7b5-7dc8-0098-a894-347fe94b8aac,F003,11/03/2022 16:45:31
FB,523.80,723.09,4a11e7a3-1aa8-0853-25d5-5305b5662d52,F004,02/01/2023 04:53:31
AMZN,223.33,282.38,02821919-767f-893c-7696-69cab5589e48,F001,05/20/2021 04:59:03
AAPL,169.80,650.84,d7c4dd50-bdbb-5421-07c1-0d91d850f9a9,F001,07/11/2023 11:46:03
FB,983.14,438.90,b2db3f5e-ea48-cb35-e711-41e85e39fa4e,F002,09/02/2023 18:42:49
GOOGL,472.66,402.11,df16d183-6529-b993-6a23-39f35ee5f453,F005,03/09/2021 21:24:07
FB,721.73,960.78,d8cfa29a-1b9a-6201-e693-47fb981cc171,F003,06/25/2022 20:24:00
AMZN,8.26,957.81,652c70bc-0d9c-5e3f-804c-a3f256df2fcc,F002,08/31/2023 07:21:00
AAPL,921.27,175.95,8cb378d1-1b39-5839-4860-0774b77a8585,F003,06/22/2023 22:39:56
AMZN,84.33,238.65,0aca2d4e-33f1-3c2a-5cef-132fa951e90c,F004,09/25/2022 08:34:56
AMZN,880.94,854.03,a7f7453e-65b7-cd60-8d04-c266f72cbcfe,F002,07/24/2022 03:34:59
FB,128.61,22.76,6b5d5cfd-e649-53da-5ac5-baf4db4d83d2,F001,05/01/2022 10:18:26
GOOGL,963.50,471.95,63d77d21-bf4a-de77-7761-03f9bf0e7749,F001,10/12/2022 18:07:00
AMZN,607.06,231.05,b4253b85-1748-8cfb-e2c3-062f826c9586,F002,10/16/2022 04:57:02
AAPL,687.17,929.45,bcf6e98c-dafb-2d0d-136e-c6374e4f8aef,F002,09/19/2022 03:20:53
AAPL,336.71,32.47,ac36dd0e-77d5-c5b0-6525-7396ab9e1eec,F005,12/19/2021 16:59:24
AAPL,80.18,547.25,96f47fdb-6e4c-a6a2-5f6a-e2b825cf9df7,F003,04/04/2022 14:47:15
FB,875.81,698.98,aa762e43-0b07-0dd7-1644-787dfeb8d197,F005,08/29/2021 08:58:51
GOOGL,31.07,737.44,424ee553-992d-c8fd-2ee8-0ba3db7983fd,F004,12/22/2022 04:59:10
AMZN,173.85,240.43,0beb3bb2-d657-7f57-6807-fa2120522387,F003,05/06/2023 06:24:02
MSFT,49.11,970.03,04f6b0ee-1d89-8295-44d1-c4d0f1130946,F001,01/10/2023 20:50:26
GOOGL,406.12,972.63,8a47e28f-f61e-6e5d-3c1f-539d2df340ed,F004,12/04/2021 00:03:02
GOOGL,993.96,289.15,2689a9f3-1fd9-f5ad-da53-e38ec1d96a7f,F005,04/20/2023 23:43:47
MSFT,234.94,831.06,c2437d14-ebdb-6d2a-6418-2b49b290cad4,F001,05/23/2022 22:22:49
FB,179.32,200.32,c6446512-2f77-8a15-d1d1-44ff1adc12c3,F004,06/04/2022 18:51:41
GOOGL,217.20,362.99,b2c52897-8740-1b4f-0933-eef9f9cd3c7f,F003,03/31/2021 06:23:47
FB,649.73,774.39,2f35e421-929b-fff0-0b69-04ee481abde7,F005,10/24/2021 23:33:33
AAPL,803.83,709.07,610b23c3-aa43-725f-ee18-2f536083a64e,F004,12/08/2020 19:01:05
FB,709.77,203.69,ab715938-cb1a-d45d-91de-32ebf964e800,F002,09/22/2021 22:37:44
FB,369.83,743.73,12e89376-cec6-7d86-940a-2604f505daab,F004,04/20/2023 03:53:37
FB,717.67,849.70,b4ee5c25-41dc-1d3e-0a7d-e98ee7be2dea,F005,03/07/2022 22:43:51
AAPL,371.40,710.54,63eb6d87-59fc-807a-9c68-fbdcf991db1a,F005,11/22/2021 16:33:54
AAPL,854.04,371.84,1f06ed97-6190-5ad6-2575-3a26533e6b5f,F001,03/12/2022 11:59:14
GOOGL,965.68,337.13,a9619126-4467-468b-e2e5-bbac9a4b96b4,F003,12/05/2020 17:33:50
FB,868.05,128.22,193f29ba-199d-9737-3608-e9abc25f3b16,F005,07/26/2022 23:30:26
MSFT,414.78,275.31,e7b72db1-5e64-5158-af98-3f0c37065fcf,F004,08/13/2021 09:23:48
AAPL,729.57,998.31,bbeb97db-9344-1044-dc58-3b19c3fb4e66,F005,08/01/2022 00:28:41
AAPL,418.80,839.81,c37cfb89-a2fb-a0d7-8db7-18419e9582b1,F004,04/15/2021 01:00:18
FB,536.60,703.84,8dda513e-5cc3-4248-3935-98feea794f94,F002,12/12/2021 01:30:41
MSFT,582.90,260.61,04147e07-5f18-def0-6741-6467c70990ae,F004,09/07/2021 00:14:51
AAPL,450.62,234.97,db31e7f4-a8ee-9f11-f9ee-babc2cd9d7c0,F003,02/20/2021 05:45:00
MSFT,673.39,701.03,b61f9aac-4f08-546b-3cdb-84abcac8983c,F002,12/11/2021 03:20:22
GOOGL,320.16,133.58,06a87f5f-87cc-5a29-2021-b1fd9e80cc72,F001,02/08/2023 19:14:40
MSFT,84.09,986.90,1f0832a3-bbd1-915d-710a-ebbc4533a570,F005,04/01/2022 14:04:02
FB,51.83,745.54,d930e124-a825-1efc-fa95-6ef9610e01ae,F002,05/29/2023 20:29:05
AAPL,733.68,34.35,d57e869e-7408-d9b6-8ffc-f25bea5ca92a,F005,11/24/2021 03:11:28
AAPL,114.21,201.30,1790b405-9f6e-9615-a3c3-dd6284442d27,F002,03/13/2021 19:21:37
MSFT,612.97,837.35,52095beb-5ae8-2518-e6ba-fb5619300948,F005,12/29/2022 12:01:00
MSFT,643.84,150.82,5c103072-2f07-6053-4532-26601680abed,F003,01/17/2021 16:56:56
AMZN,543.24,642.73,3c2a1e1d-b19e-0c42-4d84-3900ba8c3e4c,F002,01/14/2021 23:53:40
FB,266.36,882.99,31c50d61-cd9b-a3d9-8f32-b688036e8faa,F002,01/20/2023 17:09:57
